YEAR,SUBDIVISION,ANNUAL,Monsoon_Rainfall,Rolling_3yr_Annual,Rainfall_Anomaly_Z,Flood_Label,State_mapped,flood_event_count,avg_severity,avg_duration_days,avg_fatalities,dominant_cause,dominant_cause_encoded,Rainfall_x_Anomaly,Annual_x_Monsoon,Anomaly_Squared,Monsoon_to_Annual_Ratio,Event_x_Severity,Duration_x_Fatality
1917,ARUNACHAL PRADESH,,2772.8,,,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,,,,,,0.0
1918,ARUNACHAL PRADESH,5486.3,4121.3,5486.3,1.916373214490994,1,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,7897.948928881734,22610688.19,3.672486297218545,0.7511984383806967,,0.0
1919,ARUNACHAL PRADESH,4693.9,2888.0,5090.1,1.1818744930795435,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,3413.2535360137217,13555983.2,1.396827317392028,0.6152666213271126,,0.0
1920,ARUNACHAL PRADESH,4106.7,2649.2,4762.3,0.6375816495500091,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,1689.081305987884,10879469.639999999,0.40651035984291056,0.6450921648888593,,0.0
1921,ARUNACHAL PRADESH,5691.4,4155.5,4830.666666666666,2.106486399449964,1,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,8753.504232914325,23650612.7,4.4372849510676735,0.7301366961905038,,0.0
1922,ARUNACHAL PRADESH,4187.2,2723.9,4661.766666666666,0.7121994525202535,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,1939.9600887199185,11405514.08,0.5072280601701489,0.6505301856836785,,0.0
1923,ARUNACHAL PRADESH,3507.5,2555.7,4462.033333333333,0.082165655267146,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,209.99076516624504,8964117.75,0.006751194905479478,0.7286386294265469,,0.0
1924,ARUNACHAL PRADESH,4450.5,3232.3,4048.4,0.956259918632867,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,3090.918934997016,14385351.15,0.9144330319837374,0.7262779446662669,,0.0
1925,ARUNACHAL PRADESH,4439.8,3129.3,4132.599999999999,0.946341775877816,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,2961.3873192544497,13893466.14,0.8955627567715785,0.7048290447659151,,0.0
1926,ARUNACHAL PRADESH,3521.6,2386.4,4137.3,0.0952353574023067,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,227.26965690486472,8403946.24,0.009069773299545093,0.6776465223828756,,0.0
1927,ARUNACHAL PRADESH,5253.2,3805.3,4404.866666666667,1.7003060111075905,1,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,6470.174464067714,19990001.96,2.891040531408606,0.7243775208932127,,0.0
1928,ARUNACHAL PRADESH,5272.7,3849.2,4682.5,1.7183811310817487,1,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,6614.392649759867,20295676.84,2.95283371165779,0.7300244642592515,,0.0
1929,ARUNACHAL PRADESH,4320.2,2521.7000000000003,4948.7,0.8354810400363096,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,2106.832538659562,10894248.34,0.6980285682601536,0.5836998273605394,,0.0
1930,ARUNACHAL PRADESH,4334.1,2789.6,4642.333333333333,0.8483653563255821,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,2366.5999980058436,12090405.360000001,0.7197237778134319,0.6436399699046169,,0.0
1931,ARUNACHAL PRADESH,4872.1,3367.7,4508.8,1.3470532817664709,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,4536.471337004944,16407771.17,1.8145525439178192,0.6912214431328966,,0.0
1932,ARUNACHAL PRADESH,4850.9,3177.1,4685.7,1.3274023821022565,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,4217.290108177079,15411794.389999999,1.7619970840107448,0.6549506263684046,,0.0
1933,ARUNACHAL PRADESH,3773.3,2586.6,4498.766666666666,0.3285434444533696,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,849.8104734230857,9760017.78,0.10794079489328434,0.6855007534903115,,0.0
1934,ARUNACHAL PRADESH,4575.7,2984.0,4399.966666666666,1.0723114581592594,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,3199.77739114723,13653888.799999999,1.1498518632996373,0.6521406546492545,,0.0
1935,ARUNACHAL PRADESH,4173.7,3237.4,4174.233333333334,0.6996859079227591,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,2265.1631583091403,13511936.379999999,0.4895603697456957,0.7756666727947226,,0.0
1936,ARUNACHAL PRADESH,4788.9,3218.6000000000004,4512.766666666666,1.2699327698767269,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,4087.4056131252337,15413553.540000001,1.6127292400067756,0.6720958870051665,,0.0
1937,ARUNACHAL PRADESH,3375.1,2224.6,4112.566666666667,-0.0405597747112437,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-90.22927482263273,7508247.459999999,0.0016450953246268441,0.6591212092704772,,0.0
1938,ARUNACHAL PRADESH,6129.0,4534.5,4764.333333333333,2.5121106302546723,1,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,11391.165652889811,27791950.5,6.310699818638527,0.7398433663895524,,0.0
1939,ARUNACHAL PRADESH,3898.7,2757.6,4467.599999999999,0.4447803698256506,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,1226.526347831214,10751055.12,0.19782957738224252,0.7073126921606877,,0.0
1940,ARUNACHAL PRADESH,4099.3,2710.8,4709.0,0.6307223732521235,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,1709.7622094118567,11112382.440000001,0.39781071212079105,0.6612836321779728,,0.0
1941,ARUNACHAL PRADESH,4220.2,2870.2,4072.733333333333,0.7427881170919065,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,2131.95045367719,12112818.04,0.5517341868929398,0.6801099457842995,,0.0
1942,ARUNACHAL PRADESH,3828.2,2436.6,4049.2333333333336,0.3794318591498465,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,924.5236680045159,9327792.12,0.14396853573790896,0.6364871202223313,,0.0
1943,ARUNACHAL PRADESH,4326.7,2629.1000000000004,4125.033333333333,0.8415060800276958,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,2212.4036350008155,11375326.97,0.7081324827235788,0.6076455483217106,,0.0
1944,ARUNACHAL PRADESH,3904.3,2383.0,4019.733333333333,0.4499711735105375,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,1072.2813064756108,9303946.9,0.20247405699045024,0.6103526864985972,,0.0
1945,ARUNACHAL PRADESH,3649.3,2480.1,3960.1,0.2136042200023097,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,529.7598260277282,9050628.93,0.045626762802795116,0.6796097863162529,,0.0
1946,ARUNACHAL PRADESH,4011.2,2679.9,3854.933333333333,0.5490599081381041,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,1471.4256478193054,10749614.879999999,0.30146678272462335,0.6681043062721772,,0.0
1947,ARUNACHAL PRADESH,4369.1,2816.9,4009.8666666666654,0.8808078793561231,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,2481.147715358263,12307317.790000001,0.7758225203358308,0.6447323232594074,,0.0
1948,ARUNACHAL PRADESH,6331.1,4206.0,4903.8,2.6994430275253114,1,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,11353.85737377146,26628606.6,7.286992658855019,0.6643395292060786,,0.0
1949,ARUNACHAL PRADESH,4874.7,3100.5,5191.633333333333,1.3494632977630243,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,4184.0109547142565,15114007.35,1.8210511920094568,0.6360391395654315,,0.0
1950,ARUNACHAL PRADESH,,905.2,5602.9,,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,,,,,,0.0
1951,ARUNACHAL PRADESH,3354.2,1974.7,4114.449999999999,-0.059932595606624,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-118.34889654440042,6623538.74,0.0035919160161471263,0.5887245823483257,,0.0
1952,ARUNACHAL PRADESH,2396.1,1446.7,2875.15,-0.9480234903369495,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1371.505583470465,3466437.87,0.8987485382306523,0.6037727949427286,,0.0
1953,ARUNACHAL PRADESH,,1617.5,2875.15,,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,,,,,,0.0
1957,ARUNACHAL PRADESH,,2875.9,2396.1,,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,,,,,,0.0
1958,ARUNACHAL PRADESH,5063.5,3338.7,5063.5,1.5244675362820577,1,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,5089.739763384906,16905507.45,2.3240012691778866,0.6593660498481958,,0.0
1959,ARUNACHAL PRADESH,4195.5,2792.6,4629.5,0.7198929651246391,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,2010.373094407067,11716353.299999999,0.5182458812359448,0.6656179223796498,,0.0
1960,ARUNACHAL PRADESH,3709.4,3236.8,4322.8,0.2693126666918959,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,871.7112395483288,12006585.920000002,0.07252931244070022,0.872593948151739,,0.0
1961,ARUNACHAL PRADESH,3676.5,2137.9,3860.4666666666662,0.2388166950431872,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,510.56621233282993,7859989.350000001,0.057033413831350674,0.5815041463851376,,0.0
1962,ARUNACHAL PRADESH,,3475.2000000000003,3692.95,,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,,,,,,0.0
1963,ARUNACHAL PRADESH,4138.0,3138.5,3907.25,0.6665945344316073,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,2092.1069463135996,12987113.0,0.4443482733340913,0.7584581905305505,,0.0
1964,ARUNACHAL PRADESH,4959.3,3896.1,4548.65,1.42788151057399,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,5563.169153347322,19321928.73,2.0388456082390594,0.7856149037452566,,0.0
1965,ARUNACHAL PRADESH,2196.8,1244.7,3764.7,-1.1327604857651448,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1409.9469766318757,2734356.9600000004,1.2831463181108866,0.5665968655926944,,0.0
1966,ARUNACHAL PRADESH,2209.6,1515.1,3121.9,-1.1208957916282614,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1698.2692138959787,3347764.9599999995,1.2564073756899468,0.6856897144927149,,0.0
1967,ARUNACHAL PRADESH,1668.5,1121.2,2024.9666666666665,-1.6224571976804265,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1819.0990100392942,1870722.2000000002,2.6323673583050224,0.6719808170693389,,0.0
1968,ARUNACHAL PRADESH,2139.0,1385.9,2005.7,-1.18633699522701,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1644.1444416851132,2964440.1,1.4073954662442507,0.6479195855637233,,0.0
1969,ARUNACHAL PRADESH,1877.7,1392.7000000000005,1895.0666666666664,-1.428543602880735,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1989.5326757320004,2615072.790000001,2.040736825331471,0.7417052737833242,,0.0
1970,ARUNACHAL PRADESH,1973.4,1320.3000000000002,1996.7,-1.3398364756229413,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1768.9860987649697,2605480.0200000005,1.7951617814097045,0.6690483395710534,,0.0
1971,ARUNACHAL PRADESH,2184.5,1359.3,2011.8666666666668,-1.1441617152873065,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1555.2590195900357,2969390.85,1.3091060307291913,0.6222476510769162,,0.0
1972,ARUNACHAL PRADESH,2281.3,1357.9,2146.4,-1.0544349658771242,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1431.817240164547,3097777.2700000005,1.111833097264292,0.595230786852975,,0.0
1973,ARUNACHAL PRADESH,2457.5,1385.5,2307.766666666667,-0.8911100356490862,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1234.6329543918089,3404866.25,0.7940770956345157,0.5637843313782936,,0.0
1974,ARUNACHAL PRADESH,3063.9,2023.6,2600.9,-0.3290201509142259,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-665.8051773900274,6200108.04,0.10825425970761997,0.6604654177340467,,0.0
1975,ARUNACHAL PRADESH,2213.3,1177.7,2578.2333333333336,-1.1174661534793182,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1316.0398889525932,2606603.41,1.248730604171863,0.5321013846649736,,0.0
1976,ARUNACHAL PRADESH,2419.5,1416.6,2565.566666666667,-0.9263333463679592,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1312.2438184648508,3427463.6999999997,0.8580934685932614,0.5854928680078823,,0.0
1977,ARUNACHAL PRADESH,3774.3,1950.2000000000005,2802.366666666667,0.3294703736828135,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,642.5331227562231,7360639.860000002,0.10855072713469277,0.5167050830174998,,0.0
1978,ARUNACHAL PRADESH,2531.0,1417.5,2908.2666666666664,-0.8229807372849499,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1166.5751951014165,3587692.5,0.6772972939420797,0.5600553118923141,,0.0
1979,ARUNACHAL PRADESH,2773.6,1619.1999999999998,3026.3,-0.5981077062218282,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-968.455997914384,4491013.119999999,0.35773282824193675,0.5837900180855565,,0.0
1980,ARUNACHAL PRADESH,3215.3,1957.1,2839.966666666667,-0.1886830655763995,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-369.2716276395714,6292663.63,0.03560129923530787,0.6086834802081189,,0.0
1981,ARUNACHAL PRADESH,2790.9,1667.3999999999996,2926.6000000000004,-0.5820718305524463,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-970.5465702631487,4653546.659999999,0.3388076159226757,0.5974416833371252,,0.0
1982,ARUNACHAL PRADESH,2779.5,1746.4,2928.566666666667,-0.5926388237681083,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1034.9844418286243,4854118.8,0.3512207754372469,0.6283144427835422,,0.0
1983,ARUNACHAL PRADESH,3335.3,1980.5,2968.566666666667,-0.0774515580431158,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-153.39281070439085,6605561.65,0.005998743843306137,0.5937996564213124,,0.0
1984,ARUNACHAL PRADESH,3278.0,1853.0,3130.933333333334,-0.130564602890259,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-241.93620915564995,6074134.0,0.01704711552789103,0.5652837078545341,,0.0
1985,ARUNACHAL PRADESH,3266.2,1992.3,3293.1666666666665,-0.1415023677976987,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-281.9151673633551,6507250.26,0.0200229200923552,0.6099748925051286,,0.0
1986,ARUNACHAL PRADESH,2495.6,1599.1,3013.2666666666664,-0.8557940320072687,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1368.5002365828232,3990713.9599999995,0.732383425219258,0.6407677486745962,,0.0
1987,ARUNACHAL PRADESH,3433.2,2461.8,3065.0,0.0132948135194543,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,32.7291719221926,8451851.76,0.00017675206651706482,0.7170569709977369,,0.0
1988,ARUNACHAL PRADESH,4155.3,2457.0,3361.366666666667,0.6826304101009892,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,1677.2229176181306,10209572.1,0.46598427679464477,0.5912930460104131,,0.0
1989,ARUNACHAL PRADESH,3281.6,1956.7,3623.366666666667,-0.1272276576642605,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-248.94635775165852,6421106.72,0.016186876874734264,0.5962640157354216,,0.0
1990,ARUNACHAL PRADESH,3604.0,2369.5,3680.3,0.1716143259084949,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,406.6401452401787,8539678.0,0.029451476857027106,0.6574639271435517,,0.0
1991,ARUNACHAL PRADESH,3434.4,2303.9,3440.0,0.0144071285947874,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,33.19258356953069,7912514.16,0.00020756535434674075,0.6708304196633169,,0.0
1992,ARUNACHAL PRADESH,2707.0,1702.6,3248.4666666666667,-0.6598411929028005,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1123.445615036308,4608938.2,0.43539039985139083,0.6289619481752421,,0.0
1993,ARUNACHAL PRADESH,3348.9,2203.7,3163.433333333333,-0.0648453205226771,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-142.8996328358235,7379970.93,0.004204915593688727,0.6580369653974828,,0.0
1994,ARUNACHAL PRADESH,2287.4,1154.3,2781.1,-1.0487806975775156,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1210.6075592137263,2640345.82,1.0999409516111802,0.5046340801581092,,0.0
1995,ARUNACHAL PRADESH,3068.8,2155.3,2901.7000000000003,-0.32447819768995,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-699.3478594811493,6614184.640000001,0.10528610077611827,0.7023266400471629,,0.0
1996,ARUNACHAL PRADESH,2520.5,1472.5000000000002,2625.566666666667,-0.8327134941941122,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1226.1706202008304,3711436.2500000005,0.6934117634129677,0.5842094799277545,,0.0
1997,ARUNACHAL PRADESH,2274.9,1583.7,2621.4,-1.060367312945566,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1679.303713511893,3602759.1300000004,1.1243788383634,0.6961624656197526,,0.0
1998,ARUNACHAL PRADESH,3616.7,2707.4,2804.0333333333333,0.183386327122434,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,496.5001420512778,9791853.58,0.033630544975456374,0.7485829602992149,,0.0
1999,ARUNACHAL PRADESH,2316.6,1519.0,2736.066666666667,-1.0217143640777502,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1551.9841190341026,3518915.4,1.0439002417628014,0.6557023195385379,,0.0
2000,ARUNACHAL PRADESH,2596.8,1650.0,2843.366666666667,-0.7619887939875325,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1257.2815100794287,4284720.0,0.5806269221625743,0.6353974097527825,,0.0
2001,ARUNACHAL PRADESH,2036.0,1147.8,2316.4666666666667,-1.281810705859745,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1471.2623281858152,2336920.8,1.6430386856566577,0.5637524530267561,,0.0
2002,ARUNACHAL PRADESH,2389.2,1549.4,2340.6666666666665,-0.9544193020201136,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1478.777266549964,3701826.48,0.9109162040685608,0.6485015877762365,,0.0
2003,ARUNACHAL PRADESH,2451.8,1656.6999999999998,2292.333333333333,-0.896393532256917,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1485.0551648900341,4061897.06,0.8035213646720325,0.6757076406080933,,0.0
2004,ARUNACHAL PRADESH,2545.7,1578.6999999999998,2462.233333333333,-0.8093548776121228,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1277.7285452862582,4018896.5899999994,0.6550553179145342,0.6201437694145273,,0.0
2005,ARUNACHAL PRADESH,2335.5,1343.6999999999998,2444.333333333333,-1.004195401641258,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1349.337361185358,3138211.3499999996,1.0084084046774475,0.5753371844344372,,0.0
2006,ARUNACHAL PRADESH,2259.6,1393.4,2380.2666666666664,-1.0745493301560598,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1497.2770366394539,3148526.64,1.1546562629388368,0.6166578128135165,,0.0
2007,ARUNACHAL PRADESH,3020.7,2185.1000000000004,2538.6,-0.3690634936262082,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-806.4406399226277,6600531.57,0.13620786232758222,0.7233753741736175,,0.0
2008,ARUNACHAL PRADESH,2244.4,1508.7,2508.233333333333,-1.088638654443609,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1642.4291379590732,3386126.2800000003,1.1851341199487917,0.6722063773293245,,0.0
2009,ARUNACHAL PRADESH,1749.9,1111.8,2338.333333333333,-1.547005158403682,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1719.9603351132134,1945538.82,2.393224960127601,0.6353505878315869,,0.0
2010,ARUNACHAL PRADESH,2855.7,1653.6,2283.333333333333,-0.5220068164844733,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-863.190471738725,4722185.52,0.2724911164562546,0.5790524194451363,,0.0
2011,ARUNACHAL PRADESH,2193.7,1384.1,2266.4333333333334,-1.1356339663764217,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,-1571.8309728616052,3036300.1699999995,1.2896645055878435,0.6309431525233935,,0.0
2012,ARUNACHAL PRADESH,3440.3,2325.6,2829.9,0.0198760110485073,0,ARUNACHAL PRADESH,0.0,,9.8,0.0,No Event,8,46.223651294408576,8000761.68,0.0003950558152003843,0.6759875572595774,,0.0
2013,ARUNACHAL PRADESH,2042.9,1165.9,2558.9666666666667,-1.2754148941765813,0,ARUNACHAL PRADESH,1.0,,3.0,0.0,Heavy rains,6,-1487.0062251204763,2381817.1100000003,1.62668315228746,0.5707083040251197,,0.0
2014,ARUNACHAL PRADESH,2403.2,1750.8000000000002,2628.8,-0.9414422928078972,0,ARUNACHAL PRADESH,1.0,,4.0,1.0,Heavy rains,6,-1648.2771662480666,4207522.5600000005,0.8863135906873904,0.7285286254638457,,4.0
2015,ARUNACHAL PRADESH,2767.5,1936.9,2404.5333333333333,-0.6037619745214367,0,ARUNACHAL PRADESH,1.0,,0.0,2.0,Heavy rains,6,-1169.4265684505708,5360370.75,0.3645285218780239,0.6998735295397523,,0.0
1901,ASSAM & MEGHALAYA,2498.6,1711.0,2498.6,-0.2646578556383732,0,ASSAM,0.0,,9.8,0.0,No Event,8,-452.8295909972565,4275104.6,0.07004378055110198,0.6847834760074303,,0.0
1902,ASSAM & MEGHALAYA,2952.1,2108.8,2725.35,1.1973238005612086,0,ASSAM,0.0,,9.8,0.0,No Event,8,2524.916430623477,6225388.48,1.4335842833903367,0.714338942737919,,0.0
1903,ASSAM & MEGHALAYA,2544.7,1828.4,2665.133333333333,-0.1160418592749761,0,ASSAM,0.0,,9.8,0.0,No Event,8,-212.1709354983663,4652729.4799999995,0.013465713103993356,0.7185129849549535,,0.0
1904,ASSAM & MEGHALAYA,2664.1,1548.0,2720.3,0.268876795080548,0,ASSAM,0.0,,9.8,0.0,No Event,8,416.2212787846883,4124026.8,0.07229473093278702,0.5810592673658673,,0.0
1905,ASSAM & MEGHALAYA,2790.6,1885.9,2666.4666666666667,0.6766842471406298,0,ASSAM,0.0,,9.8,0.0,No Event,8,1276.158821682514,5262792.54,0.45790157032828094,0.675804484068643,,0.0
1906,ASSAM & MEGHALAYA,2663.4,1780.3,2706.0333333333333,0.2666201530533386,0,ASSAM,0.0,,9.8,0.0,No Event,8,474.66385848085866,4741651.0200000005,0.0710863060141857,0.6684313258675703,,0.0
1907,ASSAM & MEGHALAYA,2521.1,1793.9,2658.3666666666663,-0.1921229333351966,0,ASSAM,0.0,,9.8,0.0,No Event,8,-344.6493301100092,4522601.29,0.036911221513320394,0.711554477364823,,0.0
1908,ASSAM & MEGHALAYA,2277.8,1610.8000000000002,2487.4333333333334,-0.9764672265068788,0,ASSAM,0.0,,9.8,0.0,No Event,8,-1572.8934084572804,3669080.2400000007,0.9534882444420361,0.7071735854457213,,0.0
1909,ASSAM & MEGHALAYA,2377.0,1646.0,2391.9666666666667,-0.6566688135079852,0,ASSAM,0.0,,9.8,0.0,No Event,8,-1080.8768670341437,3912542.0,0.43121393063398505,0.6924694964557446,,0.0
1910,ASSAM & MEGHALAYA,2887.3,1986.9,2514.0333333333333,0.9884232243280608,0,ASSAM,0.0,,9.8,0.0,No Event,8,1963.8981044174243,5736776.370000001,0.97698047039108,0.6881515578978576,,0.0
1911,ASSAM & MEGHALAYA,3096.2,1957.5,2786.833333333333,1.6618696807339972,1,ASSAM,0.0,,9.8,0.0,No Event,8,3253.1099000367994,6060811.5,2.7618108357429176,0.632226598306871,,0.0
1912,ASSAM & MEGHALAYA,2743.5,1739.9,2909.0,0.5248444764526471,0,ASSAM,0.0,,9.8,0.0,No Event,8,913.1769045799607,4773415.65,0.2754617244628532,0.6341899010964465,,0.0
1913,ASSAM & MEGHALAYA,2760.5,1529.8,2866.7333333333336,0.5796486399706028,0,ASSAM,0.0,,9.8,0.0,No Event,8,886.7464894270281,4223012.899999999,0.3359925458197695,0.554174966295327,,0.0
1914,ASSAM & MEGHALAYA,2343.8,1565.4999999999998,2615.9333333333334,-0.7636981210842274,0,ASSAM,0.0,,9.8,0.0,No Event,8,-1195.5694085573577,3669218.9,0.5832348201475793,0.6679324145919768,,0.0
1915,ASSAM & MEGHALAYA,3165.1,2035.2,2756.4666666666667,1.8839877316979472,1,ASSAM,0.0,,9.8,0.0,No Event,8,3834.291831551662,6441611.52,3.5494097731883762,0.6430128569618248,,0.0
1916,ASSAM & MEGHALAYA,2601.1,1582.1,2703.333333333333,0.0657790126316535,0,ASSAM,0.0,,9.8,0.0,No Event,8,104.068975884539,4115200.3099999996,0.004326878502795232,0.6082426642257404,,0.0
1917,ASSAM & MEGHALAYA,2519.9,1717.5,2762.0333333333333,-0.1959914625246988,0,ASSAM,0.0,,9.8,0.0,No Event,8,-336.61533688617016,4327928.25,0.03841265338257041,0.681574662956567,,0.0
1918,ASSAM & MEGHALAYA,3106.8,2442.4,2742.6,1.696041688574606,1,ASSAM,0.0,,9.8,0.0,No Event,8,4142.412220174618,7588048.32,2.8765574093830004,0.7861465147864474,,0.0
1919,ASSAM & MEGHALAYA,2344.2,1635.1999999999998,2656.9666666666667,-0.7624086113543943,0,ASSAM,0.0,,9.8,0.0,No Event,8,-1246.6905612867054,3833235.8399999994,0.5812668906673358,0.6975514004882202,,0.0
1920,ASSAM & MEGHALAYA,2623.6,1737.6999999999998,2691.5333333333333,0.1383139349348301,0,ASSAM,0.0,,9.8,0.0,No Event,8,240.34812473625425,4559029.72,0.019130744597156416,0.6623341947616472,,0.0
1921,ASSAM & MEGHALAYA,2999.7,1909.7,2655.833333333333,1.3507754584114842,0,ASSAM,0.0,,9.8,0.0,No Event,8,2579.5758929284116,5728527.09,1.8245943390467552,0.6366303275773233,,0.0
1922,ASSAM & MEGHALAYA,2261.9,1612.2999999999995,2628.4,-1.0277252382677906,0,ASSAM,0.0,,9.8,0.0,No Event,8,-1657.0014016591583,3646861.369999999,1.056219165372587,0.7128078132861405,,0.0
1923,ASSAM & MEGHALAYA,2440.6,1592.1,2567.4,-0.4516367664643396,0,ASSAM,0.0,,9.8,0.0,No Event,8,-719.0508958878751,3885679.26,0.20397576882236443,0.6523395859528821,,0.0
1924,ASSAM & MEGHALAYA,2691.4,1862.9,2464.633333333333,0.3568858341417362,0,ASSAM,0.0,,9.8,0.0,No Event,8,664.8426204226404,5013809.0600000005,0.12736749861104282,0.6921676425199983,,0.0
